latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
22.14024,82.35056,344.02,0.45,0.47,2026-01-08,0811,N,nominal,2.0NRT,304.71,8.27,D
22.13972,82.34617,341.72,0.45,0.47,2026-01-08,0811,N,nominal,2.0NRT,303.78,8.32,D
21.30002,76.08517,332.88,0.38,0.36,2026-01-08,0811,N,nominal,2.0NRT,303.26,2.37,D
22.09971,81.8649,339.3,0.42,0.45,2026-01-08,0811,N,nominal,2.0NRT,301.11,4.09,D
22.10068,81.8653,340.72,0.42,0.45,2026-01-08,0811,N,nominal,2.0NRT,301.33,5.74,D
21.50964,77.28792,330.61,0.39,0.36,2026-01-08,0811,N,nominal,2.0NRT,299.73,2.41,D
22.14952,82.18266,337.42,0.44,0.46,2026-01-08,0811,N,nominal,2.0NRT,301.41,2.44,D
21.07724,74.38445,342,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,309.79,3.36,D
21.08126,74.3877,356.86,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,309,7.71,D
21.08062,74.38381,356.88,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,309.29,6.03,D
21.08401,74.38317,353.44,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,305.38,6.03,D
21.08465,74.38705,356.9,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,308.53,7.71,D
22.21227,82.54604,341.29,0.46,0.47,2026-01-08,0811,N,nominal,2.0NRT,303.04,6.29,D
21.08229,74.35148,337.21,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,306.29,6.64,D
21.08293,74.35536,356.22,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,308.62,10.05,D
22.21716,82.55006,339.06,0.46,0.47,2026-01-08,0811,N,nominal,2.0NRT,302.63,10.5,D
22.21665,82.54549,341.78,0.46,0.47,2026-01-08,0811,N,nominal,2.0NRT,302.68,6.29,D
22.16587,82.09808,333.93,0.43,0.46,2026-01-08,0811,N,nominal,2.0NRT,299.38,2.72,D
21.08504,74.34695,339.97,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,306.69,6.64,D
21.08696,74.35861,356.45,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,307.97,10.05,D
21.08632,74.35473,356.34,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,309.78,10.05,D
21.08568,74.35084,356,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,309.88,6.64,D
22.17551,82.14439,339.72,0.44,0.46,2026-01-08,0811,N,nominal,2.0NRT,299.68,18.53,D
21.09099,74.36185,335.88,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,308.92,4.97,D
21.08907,74.3502,344.33,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,307.43,4.04,D
21.09035,74.35797,355.87,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,309.3,7.6,D
21.08971,74.35409,356.25,0.41,0.37,2026-01-08,0811,N,low,2.0NRT,309.8,7.6,D
22.18027,82.14809,347.45,0.44,0.46,2026-01-08,0811,N,nominal,2.0NRT,305.84,18.53,D
22.17978,82.14381,340,0.44,0.46,2026-01-08,0811,N,nominal,2.0NRT,303.81,18.53,D
21.09374,74.35732,338.92,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,309.71,7.6,D
21.0931,74.35344,350.63,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,306.14,7.6,D
22.24711,82.65776,343.43,0.47,0.48,2026-01-08,0811,N,nominal,2.0NRT,301.7,5.14,D
22.18545,82.04387,341.52,0.43,0.46,2026-01-08,0811,N,nominal,2.0NRT,302.33,8.58,D
22.22188,82.0605,332.27,0.43,0.46,2026-01-08,0811,N,nominal,2.0NRT,300.39,3.28,D
21.17759,74.57277,341.31,0.4,0.37,2026-01-08,0811,N,nominal,2.0NRT,305.34,3.83,D
22.65785,86.15665,328.32,0.4,0.6,2026-01-08,0811,N,low,2.0NRT,299.37,1.23,D
22.72084,86.23122,329.1,0.4,0.6,2026-01-08,0811,N,nominal,2.0NRT,298.87,1.14,D
22.71444,85.97794,352.73,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,302.88,4.08,D
21.23641,74.43913,351.45,0.4,0.37,2026-01-08,0811,N,nominal,2.0NRT,308.94,8.22,D
21.23578,74.43525,342.97,0.4,0.37,2026-01-08,0811,N,nominal,2.0NRT,307.25,4.14,D
22.71995,85.97734,332.89,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,300.69,2.48,D
21.23979,74.43849,339.66,0.4,0.37,2026-01-08,0811,N,nominal,2.0NRT,307.29,2.36,D
22.78497,86.20807,329.65,0.4,0.6,2026-01-08,0811,N,low,2.0NRT,302.31,3.4,D
21.09688,72.8491,336.17,0.46,0.39,2026-01-08,0811,N,nominal,2.0NRT,303.53,15.76,D
21.10048,72.84839,344.42,0.46,0.39,2026-01-08,0811,N,nominal,2.0NRT,310.56,15.76,D
21.33874,74.20695,338.07,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,304.58,2.28,D
21.96823,78.24398,332.25,0.42,0.38,2026-01-08,0811,N,nominal,2.0NRT,302.62,4.69,D
21.10115,72.63708,344.61,0.47,0.4,2026-01-08,0811,N,nominal,2.0NRT,305.57,7.97,D
21.10637,72.64537,347.56,0.47,0.4,2026-01-08,0811,N,nominal,2.0NRT,305.06,8.09,D
21.10478,72.63636,338.19,0.47,0.4,2026-01-08,0811,N,nominal,2.0NRT,300.39,7.97,D
22.68298,83.32893,341.1,0.53,0.5,2026-01-08,0811,N,nominal,2.0NRT,302.96,5.92,D
21.49037,74.23521,333.39,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,305.49,2.35,D
21.51709,74.12082,356.66,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,304.31,7.02,D
22.84357,83.91693,334.81,0.58,0.52,2026-01-08,0811,N,nominal,2.0NRT,298.92,3.25,D
23.23205,88.03094,327.28,0.53,0.67,2026-01-08,0811,N,nominal,2.0NRT,295.91,4.15,D
23.03516,85.60709,367,0.37,0.58,2026-01-08,0811,N,high,2.0NRT,301.8,5.52,D
21.6085,74.42167,331.48,0.4,0.37,2026-01-08,0811,N,nominal,2.0NRT,303.69,1.82,D
23.23534,88.03226,345.74,0.53,0.67,2026-01-08,0811,N,nominal,2.0NRT,298.38,5.8,D
21.73236,75.08078,331.89,0.39,0.36,2026-01-08,0811,N,nominal,2.0NRT,300.45,1.93,D
23.26258,86.99948,331.04,0.46,0.63,2026-01-08,0811,N,nominal,2.0NRT,298,1.95,D
23.2606,86.99892,331.05,0.46,0.63,2026-01-08,0811,N,nominal,2.0NRT,297.78,2.69,D
23.3168,87.6386,327.71,0.5,0.66,2026-01-08,0811,N,low,2.0NRT,298.57,2.52,D
22.83202,81.90126,330.46,0.43,0.46,2026-01-08,0811,N,nominal,2.0NRT,298.96,2.09,D
22.16812,76.3889,335.17,0.39,0.36,2026-01-08,0811,N,nominal,2.0NRT,301.24,3.04,D
21.69477,73.17117,335.89,0.44,0.38,2026-01-08,0811,N,nominal,2.0NRT,303.74,2.91,D
22.13383,75.65205,333.2,0.38,0.36,2026-01-08,0811,N,nominal,2.0NRT,302.88,3.33,D
23.45216,86.99117,339.73,0.46,0.63,2026-01-08,0811,N,nominal,2.0NRT,299.19,4.53,D
23.37514,85.42113,336.09,0.36,0.58,2026-01-08,0811,N,nominal,2.0NRT,298.88,2.68,D
22.36012,76.31697,329.15,0.39,0.36,2026-01-08,0811,N,nominal,2.0NRT,303.94,1.24,D
23.42434,85.10221,367,0.35,0.57,2026-01-08,0811,N,high,2.0NRT,302.88,7.76,D
23.47929,85.46799,328.77,0.37,0.58,2026-01-08,0811,N,nominal,2.0NRT,297.54,3.4,D
23.16269,82.33662,339.71,0.46,0.47,2026-01-08,0811,N,nominal,2.0NRT,301.67,5.24,D
23.16808,82.34514,329.31,0.46,0.47,2026-01-08,0811,N,low,2.0NRT,302.28,4.23,D
23.16757,82.34058,336.17,0.46,0.47,2026-01-08,0811,N,nominal,2.0NRT,301.88,6.91,D
21.84478,72.75575,332.67,0.46,0.39,2026-01-08,0811,N,nominal,2.0NRT,304.67,2.69,D
22.74187,78.49356,330.59,0.43,0.38,2026-01-08,0811,N,nominal,2.0NRT,300.01,2.16,D
23.6837,86.39384,334.15,0.42,0.61,2026-01-08,0811,N,low,2.0NRT,307.28,6.35,D
23.71173,86.45092,336.44,0.43,0.62,2026-01-08,0811,N,nominal,2.0NRT,305.46,5,D
21.98667,73.03369,336.6,0.44,0.39,2026-01-08,0811,N,nominal,2.0NRT,300.34,3.66,D
23.83468,87.55666,327.76,0.5,0.66,2026-01-08,0811,N,nominal,2.0NRT,296.97,3.06,D
23.22767,81.44939,328.83,0.41,0.45,2026-01-08,0811,N,nominal,2.0NRT,298.48,1.99,D
23.83407,87.55737,331.59,0.5,0.66,2026-01-08,0811,N,nominal,2.0NRT,297.06,4.2,D
23.76058,86.40237,341.22,0.42,0.61,2026-01-08,0811,N,nominal,2.0NRT,306.94,4.75,D
22.9592,78.85238,333.25,0.45,0.39,2026-01-08,0811,N,nominal,2.0NRT,301.05,2.59,D
23.77864,86.21005,350.38,0.41,0.61,2026-01-08,0811,N,nominal,2.0NRT,306.43,7.58,D
23.74111,85.6019,334.12,0.38,0.59,2026-01-08,0811,N,nominal,2.0NRT,299.19,2.25,D
21.58938,70.17291,334.54,0.42,0.45,2026-01-08,0811,N,nominal,2.0NRT,299,2.59,D
23.02289,78.82138,332.12,0.45,0.39,2026-01-08,0811,N,nominal,2.0NRT,300.92,2.98,D
23.02646,78.82083,328.78,0.45,0.39,2026-01-08,0811,N,nominal,2.0NRT,298.04,2.98,D
22.86876,77.17217,328.93,0.4,0.37,2026-01-08,0811,N,low,2.0NRT,299.8,2.26,D
23.83829,84.94521,327.11,0.34,0.56,2026-01-08,0811,N,low,2.0NRT,300.06,1.4,D
23.02689,77.76956,332,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,301.58,3.08,D
23.02633,77.76556,334.87,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,301.04,6.32,D
23.17501,77.70551,336.63,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,303.45,3.31,D
23.17844,77.70497,333.62,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,301.54,2.99,D
23.45947,79.29756,330.24,0.48,0.4,2026-01-08,0811,N,nominal,2.0NRT,299.9,2.48,D
22.84265,74.24081,339.94,0.4,0.37,2026-01-08,0811,N,nominal,2.0NRT,302.25,8.48,D
22.38908,70.1556,332.74,0.41,0.45,2026-01-08,0811,N,nominal,2.0NRT,300.28,1.83,D
24.55029,83.92929,325.25,0.6,0.53,2026-01-08,0811,N,nominal,2.0NRT,293.08,1.99,D
22.7614,70.50983,335.78,0.38,0.43,2026-01-08,0811,N,nominal,2.0NRT,301.84,3.93,D
23.44747,73.51257,343.87,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,295.03,3.31,D
22.82188,69.67141,331.63,0.43,0.46,2026-01-08,0811,N,nominal,2.0NRT,303.54,1.26,D
23.51885,73.51991,340.89,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,295.09,2.56,D
23.52226,73.51927,343.72,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,297.39,3.09,D
22.81865,69.6728,330.59,0.43,0.46,2026-01-08,0811,N,nominal,2.0NRT,304.12,2.47,D
22.92892,70.10666,342.82,0.4,0.44,2026-01-08,0811,N,nominal,2.0NRT,311.86,7.42,D
23.20807,69.7493,342,0.42,0.45,2026-01-08,0811,N,nominal,2.0NRT,295.3,4.04,D
23.97598,72.36061,334.3,0.45,0.39,2026-01-08,0811,N,nominal,2.0NRT,299.81,4.11,D
26.14097,85.01921,329.17,0.37,0.58,2026-01-08,0811,N,nominal,2.0NRT,290.72,1.68,D
24.48818,71.57273,333.58,0.48,0.4,2026-01-08,0811,N,nominal,2.0NRT,296.27,3.82,D
24.4879,71.57471,331.05,0.48,0.4,2026-01-08,0811,N,nominal,2.0NRT,295.92,2.83,D
26.47896,84.56763,367,0.35,0.57,2026-01-08,0811,N,high,2.0NRT,293.75,9.63,D
26.47988,84.57832,327.21,0.35,0.57,2026-01-08,0811,N,nominal,2.0NRT,290.61,3.77,D
26.70812,87.28387,367,0.52,0.66,2026-01-08,0811,N,high,2.0NRT,294.18,10.42,D
26.70848,87.28915,343.07,0.52,0.67,2026-01-08,0811,N,nominal,2.0NRT,292.31,10.42,D
26.51105,84.51067,336.8,0.35,0.56,2026-01-08,0811,N,nominal,2.0NRT,289.8,3.14,D
26.51074,84.50717,345.72,0.35,0.56,2026-01-08,0811,N,nominal,2.0NRT,290.34,3.14,D
25.12075,73.26839,336.58,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,299.75,2.29,D
25.33403,73.2226,348.98,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,299.79,10.09,D
25.33675,73.2179,355.74,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,302.85,10.31,D
25.33607,73.21387,343.32,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,300.35,10.31,D
25.33742,73.22192,357.72,0.41,0.37,2026-01-08,0813,N,low,2.0NRT,302.14,10.09,D
25.34013,73.21722,353.97,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,302.22,16.06,D
26.92027,85.81246,326.62,0.42,0.61,2026-01-08,0813,N,nominal,2.0NRT,291.97,1.8,D
26.83684,83.88892,329.92,0.32,0.55,2026-01-08,0813,N,nominal,2.0NRT,290.42,1.88,D
26.86039,83.92281,334.03,0.32,0.55,2026-01-08,0813,N,nominal,2.0NRT,291.46,3.35,D
26.86009,83.91954,331.08,0.32,0.55,2026-01-08,0813,N,nominal,2.0NRT,291.36,2.33,D
26.76283,82.51423,334.17,0.52,0.5,2026-01-08,0813,N,nominal,2.0NRT,291.46,4.51,D
26.76113,82.51675,334.4,0.53,0.5,2026-01-08,0813,N,nominal,2.0NRT,291.46,3.16,D
27.00123,84.14227,336.13,0.33,0.55,2026-01-08,0813,N,nominal,2.0NRT,295.01,2.11,D
24.84122,68.95287,339.32,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,294.13,4.05,D
24.99149,69.55545,331.73,0.4,0.44,2026-01-08,0813,N,nominal,2.0NRT,295.48,2.03,D
26.87992,82.07935,329.41,0.5,0.49,2026-01-08,0813,N,nominal,2.0NRT,291.59,2.34,D
24.83149,68.19705,327.71,0.48,0.48,2026-01-08,0813,N,nominal,2.0NRT,295.51,3.44,D
25.03323,69.10691,340.09,0.42,0.45,2026-01-08,0813,N,nominal,2.0NRT,297.31,7.54,D
24.89014,68.30499,340.42,0.47,0.48,2026-01-08,0813,N,nominal,2.0NRT,294.63,3.74,D
27.2427,84.24448,328.37,0.34,0.56,2026-01-08,0813,N,nominal,2.0NRT,295.96,1.67,D
27.29203,84.57365,326.44,0.36,0.57,2026-01-08,0813,N,nominal,2.0NRT,295.13,1.53,D
27.27372,84.28942,334.84,0.34,0.56,2026-01-08,0813,N,nominal,2.0NRT,294.61,1.24,D
24.97008,68.16015,339.13,0.48,0.48,2026-01-08,0813,N,nominal,2.0NRT,297.28,3.74,D
25.38947,69.31611,340.34,0.4,0.44,2026-01-08,0813,N,nominal,2.0NRT,295.99,3.8,D
25.35073,69.01172,330.77,0.42,0.45,2026-01-08,0813,N,nominal,2.0NRT,293.72,2.44,D
25.4416,68.92107,329.67,0.42,0.45,2026-01-08,0813,N,nominal,2.0NRT,293.91,2.23,D
27.24989,80.55395,332.84,0.41,0.45,2026-01-08,0813,N,nominal,2.0NRT,292.67,3.23,D
25.45648,68.75414,341.9,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,296.47,8.61,D
27.40707,81.63858,325.06,0.47,0.48,2026-01-08,0813,N,nominal,2.0NRT,291.09,2.68,D
25.56841,69.0737,339.6,0.41,0.45,2026-01-08,0813,N,nominal,2.0NRT,294.15,3.92,D
25.21031,67.07435,339.76,0.55,0.51,2026-01-08,0813,N,nominal,2.0NRT,296.82,3.61,D
25.6298,68.81281,348.82,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,301.71,23.99,D
25.20368,66.74004,353.13,0.58,0.52,2026-01-08,0813,N,nominal,2.0NRT,302.8,8.47,D
27.47275,80.79189,331.94,0.42,0.45,2026-01-08,0813,N,nominal,2.0NRT,292.51,3.6,D
25.20842,66.73886,355.11,0.58,0.52,2026-01-08,0813,N,nominal,2.0NRT,306.25,20.65,D
27.56759,81.18898,341.56,0.45,0.47,2026-01-08,0813,N,nominal,2.0NRT,293.41,6.38,D
27.56326,80.83784,327.43,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,291.38,1.55,D
25.84274,69.39957,341.86,0.39,0.44,2026-01-08,0813,N,nominal,2.0NRT,301.84,8.81,D
27.58057,80.91995,332.51,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,290.55,2.96,D
26.53204,72.85913,337.04,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,297.5,3.23,D
26.53543,72.85844,349.97,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,297.64,3.23,D
26.53951,72.84075,338.81,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.85,2.44,D
25.81262,68.7216,338.91,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,294.9,5.41,D
25.81177,68.71738,327.92,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,294,5.41,D
25.91928,69.2137,337.62,0.4,0.44,2026-01-08,0813,N,nominal,2.0NRT,294.36,2.06,D
25.85354,68.8391,338.88,0.42,0.45,2026-01-08,0813,N,nominal,2.0NRT,294.05,2.94,D
26.73572,73.19769,350.93,0.4,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.17,3.07,D
26.74506,73.21229,335.04,0.4,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.28,4.55,D
26.74375,73.20429,346.27,0.4,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.54,4.84,D
26.74776,73.2076,350.29,0.4,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.63,4.55,D
26.07978,68.79121,329.49,0.42,0.45,2026-01-08,0813,N,nominal,2.0NRT,295.54,1.92,D
27.98394,81.05222,327.1,0.44,0.46,2026-01-08,0813,N,nominal,2.0NRT,290.5,1.66,D
26.9098,72.6438,335.83,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,294.9,1.11,D
26.1966,68.2835,340.7,0.45,0.47,2026-01-08,0813,N,nominal,2.0NRT,293.82,3.98,D
26.20083,68.28246,331.21,0.45,0.47,2026-01-08,0813,N,nominal,2.0NRT,293.55,3.98,D
26.31981,68.56746,330.23,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,293.97,1.9,D
26.29481,68.29276,338.78,0.44,0.46,2026-01-08,0813,N,nominal,2.0NRT,295.47,4.25,D
28.26071,81.17864,325.21,0.46,0.47,2026-01-08,0813,N,nominal,2.0NRT,288.57,1.63,D
27.18105,72.92485,343.12,0.4,0.37,2026-01-08,0813,N,nominal,2.0NRT,294.81,1.85,D
28.36306,81.01233,332.45,0.45,0.47,2026-01-08,0813,N,nominal,2.0NRT,290.98,5.69,D
26.53902,68.24454,334.25,0.44,0.46,2026-01-08,0813,N,nominal,2.0NRT,292.75,3.19,D
27.8253,75.68665,326.91,0.39,0.36,2026-01-08,0813,N,nominal,2.0NRT,299.57,1.29,D
26.61736,68.26747,339.21,0.44,0.46,2026-01-08,0813,N,nominal,2.0NRT,293.94,11.38,D
28.66834,81.60244,325.84,0.49,0.48,2026-01-08,0813,N,nominal,2.0NRT,295.88,3.12,D
27.48976,72.40128,335.23,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.22,3,D
27.49598,72.41711,341.95,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.76,4.6,D
27.49246,72.39641,351.24,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,297.16,3.15,D
27.49316,72.40054,356.31,0.41,0.37,2026-01-08,0813,N,low,2.0NRT,296.91,4.25,D
27.49657,72.39982,341.65,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.36,4.25,D
27.49587,72.39568,345.04,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,297.29,3.15,D
27.53611,72.40427,341.87,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,296.32,2.34,D
28.36523,77.96289,329.77,0.47,0.39,2026-01-08,0813,N,nominal,2.0NRT,290.72,3.91,D
28.68758,80.28951,336.87,0.41,0.45,2026-01-08,0813,N,nominal,2.0NRT,289.29,2.56,D
28.65344,78.01561,332.28,0.47,0.4,2026-01-08,0813,N,nominal,2.0NRT,290.95,5.67,D
27.96819,72.53321,346.18,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,298.44,2.8,D
28.84302,77.72558,330.04,0.46,0.39,2026-01-08,0813,N,nominal,2.0NRT,291.42,1.72,D
28.86532,77.84314,330.4,0.47,0.39,2026-01-08,0813,N,nominal,2.0NRT,293,3.86,D
28.86765,77.68788,329.14,0.46,0.39,2026-01-08,0813,N,nominal,2.0NRT,291.45,2.47,D
28.92616,77.61855,328.67,0.46,0.39,2026-01-08,0813,N,nominal,2.0NRT,291.91,2.72,D
28.90478,77.45132,330.04,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,292,3.96,D
28.90835,77.45073,330.02,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,291.45,3.79,D
27.46115,68.50556,326.97,0.41,0.45,2026-01-08,0813,N,nominal,2.0NRT,288.3,1.45,D
29.34369,80.1963,342.6,0.41,0.45,2026-01-08,0813,N,nominal,2.0NRT,291.68,7.25,D
29.05247,77.53716,330.11,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,293.2,2.94,D
29.1292,78.083,337.1,0.48,0.4,2026-01-08,0813,N,nominal,2.0NRT,290.34,3.65,D
29.03265,77.32811,325.27,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,291.26,1.58,D
29.07441,77.37879,325.95,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,292.01,3.17,D
28.95005,76.27337,339.57,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,289.35,3.96,D
28.95347,76.27277,335.65,0.41,0.37,2026-01-08,0813,N,nominal,2.0NRT,289.1,3.02,D
29.51898,80.76103,347.86,0.45,0.47,2026-01-08,0813,N,nominal,2.0NRT,298.77,7.19,D
29.14697,77.51832,333.83,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,294.46,7.77,D
29.02546,76.56931,329.87,0.42,0.38,2026-01-08,0813,N,nominal,2.0NRT,298.16,30.52,D
29.12834,77.23417,331.51,0.44,0.39,2026-01-08,0813,N,nominal,2.0NRT,292.43,4.7,D
27.85284,69.26622,329.59,0.55,0.43,2026-01-08,0813,N,nominal,2.0NRT,290.57,7.02,D
27.87901,69.21655,328.43,0.56,0.43,2026-01-08,0813,N,nominal,2.0NRT,290.1,4.52,D
29.38546,78.77166,325.09,0.52,0.42,2026-01-08,0813,N,nominal,2.0NRT,289.89,3.06,D
29.79128,82.21303,354.24,0.55,0.51,2026-01-08,0813,N,nominal,2.0NRT,300.03,23.48,D
29.79088,82.20875,339.04,0.55,0.51,2026-01-08,0813,N,nominal,2.0NRT,290.73,8.12,D
29.53909,79.44174,333.63,0.57,0.43,2026-01-08,0813,N,nominal,2.0NRT,293.57,6.46,D
29.53716,79.44162,342.74,0.57,0.43,2026-01-08,0813,N,nominal,2.0NRT,294.34,7.84,D
29.32894,77.37324,327.11,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,291.47,1.72,D
28.09923,69.47726,344.35,0.53,0.42,2026-01-08,0813,N,nominal,2.0NRT,289.85,5.78,D
29.63787,79.68844,331,0.39,0.44,2026-01-08,0813,N,nominal,2.0NRT,297.05,4.46,D
29.64186,79.68752,328.98,0.39,0.44,2026-01-08,0813,N,nominal,2.0NRT,295.62,4.46,D
29.59986,79.31879,336.84,0.56,0.43,2026-01-08,0813,N,nominal,2.0NRT,291.08,7.09,D
29.66582,79.75409,332.31,0.39,0.44,2026-01-08,0813,N,nominal,2.0NRT,293.65,5.08,D
29.41974,77.50279,329.78,0.46,0.39,2026-01-08,0813,N,nominal,2.0NRT,291.85,3.12,D
29.71391,79.82177,325.8,0.4,0.44,2026-01-08,0813,N,nominal,2.0NRT,294.42,4.69,D
29.44493,77.41238,328.34,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,292.94,2.04,D
29.6632,79.18415,325.41,0.55,0.43,2026-01-08,0813,N,nominal,2.0NRT,291.6,3.84,D
29.71789,79.63316,337.02,0.39,0.44,2026-01-08,0813,N,nominal,2.0NRT,296.22,3.48,D
29.82586,80.59678,329.61,0.44,0.46,2026-01-08,0813,N,nominal,2.0NRT,302.34,3.02,D
29.72051,79.4394,332.16,0.57,0.43,2026-01-08,0813,N,nominal,2.0NRT,295.73,4.51,D
29.76778,79.23071,330.35,0.56,0.43,2026-01-08,0813,N,nominal,2.0NRT,296.03,10.48,D
29.53046,77.26692,334.21,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,291.28,4.34,D
28.52349,70.32681,330.25,0.48,0.4,2026-01-08,0813,N,nominal,2.0NRT,287.71,3.14,D
29.8881,79.64725,327.41,0.39,0.44,2026-01-08,0813,N,nominal,2.0NRT,291.63,1.76,D
28.70868,71.08173,332.37,0.44,0.39,2026-01-08,0813,N,nominal,2.0NRT,292.04,2.41,D
29.92403,79.38293,329.1,0.57,0.43,2026-01-08,0813,N,nominal,2.0NRT,289.77,5.45,D
29.92796,79.38189,329.2,0.57,0.43,2026-01-08,0813,N,nominal,2.0NRT,289.61,5.45,D
29.99935,79.9839,326.52,0.41,0.45,2026-01-08,0813,N,nominal,2.0NRT,301.23,3.04,D
30.06326,80.49747,339.3,0.44,0.46,2026-01-08,0813,N,nominal,2.0NRT,296.26,9.06,D
30.06608,80.49264,344.27,0.44,0.46,2026-01-08,0813,N,nominal,2.0NRT,293.43,7.24,D
29.92462,78.79956,332.34,0.53,0.42,2026-01-08,0813,N,nominal,2.0NRT,293.05,4.82,D
30.10787,80.27342,333.57,0.43,0.46,2026-01-08,0813,N,nominal,2.0NRT,295.03,4.66,D
28.64554,70.14823,330.61,0.49,0.4,2026-01-08,0813,N,nominal,2.0NRT,289.5,2.96,D
30.00197,79.1617,328.88,0.55,0.43,2026-01-08,0813,N,nominal,2.0NRT,291.19,4.37,D
29.97478,78.72635,329.08,0.53,0.42,2026-01-08,0813,N,nominal,2.0NRT,291.78,8.03,D
29.93962,77.1862,333.33,0.45,0.39,2026-01-08,0813,N,nominal,2.0NRT,288.72,3.99,D
26.99096,61.48063,338.98,0.55,0.68,2026-01-08,0813,N,nominal,2.0NRT,296.73,5,D
28.92666,70.28438,328.6,0.48,0.4,2026-01-08,0813,N,nominal,2.0NRT,288.71,6,D
26.98739,61.47856,336.8,0.55,0.68,2026-01-08,0813,N,nominal,2.0NRT,295.46,3.36,D
29.07166,70.37919,330.27,0.47,0.4,2026-01-08,0813,N,nominal,2.0NRT,289.12,2.99,D
30.30406,78.57695,325.03,0.52,0.42,2026-01-08,0813,N,nominal,2.0NRT,295.6,4.72,D
29.31754,71.50957,332.18,0.42,0.38,2026-01-08,0813,N,nominal,2.0NRT,286.66,2.8,D
30.41192,79.17807,327.21,0.56,0.43,2026-01-08,0813,N,nominal,2.0NRT,290.63,14.84,D
30.47071,79.26942,328.39,0.57,0.43,2026-01-08,0813,N,nominal,2.0NRT,295.75,7.79,D
30.47201,79.26811,332.68,0.57,0.43,2026-01-08,0813,N,nominal,2.0NRT,292.06,6.23,D
